Entity,Code,Year,Palm fruit oil - Yield (tonnes per hectare)
Central America (FAO),,1982,11.2271
Central America (FAO),,1983,11.2126
Central America (FAO),,1984,13.400201
Central America (FAO),,1985,13.151201
Central America (FAO),,1986,14.133701
Central America (FAO),,1987,14.2453
Central America (FAO),,1988,14.6801
Central America (FAO),,1989,13.304501
Central America (FAO),,1990,13.640501
Central America (FAO),,1991,13.156001
Central America (FAO),,1992,13.791701
Central America (FAO),,1993,14.956701
Central America (FAO),,1994,15.358801
Central America (FAO),,1995,15.560701
Central America (FAO),,1996,16.004501
Central America (FAO),,1997,16.8507
Central America (FAO),,1998,17.103802
Central America (FAO),,1999,15.595701
Central America (FAO),,2000,16.130001
Central America (FAO),,2001,15.2023
Central America (FAO),,2002,14.420201
Central America (FAO),,2003,14.993001
Central America (FAO),,2004,14.316901
Central America (FAO),,2005,14.671401
Central America (FAO),,2006,17.2421
Central America (FAO),,2007,16.430801
Central America (FAO),,2008,15.516701
Central America (FAO),,2009,15.756801
Central America (FAO),,2010,16.2518
Central America (FAO),,2011,17.1109
Central America (FAO),,2012,16.3542
Central America (FAO),,2013,14.893401
Central America (FAO),,2014,12.979901
Central America (FAO),,2015,13.262401
Central America (FAO),,2016,13.860201
Central America (FAO),,2017,14.3389015
Central America (FAO),,2018,13.9512005
Central America (FAO),,2019,13.646701
Central America (FAO),,2020,14.389901
Central America (FAO),,2021,14.121201
Central America (FAO),,2022,15.972001
Central America (FAO),,2023,13.824
Central America (FAO),,2024,14.575201
China,CHN,1985,13.090901
China,CHN,1986,13.584901
China,CHN,1987,13.267301
China,CHN,1988,12.673301
China,CHN,1989,12.978701
China,CHN,1990,12.325601
China,CHN,1991,13.658501
China,CHN,1992,14.024401
China,CHN,1993,14.6341
China,CHN,1994,14.6341
China,CHN,1995,14.6341
China,CHN,1996,14.476201
China,CHN,1997,14.642901
China,CHN,1998,14.4651
China,CHN,1999,14.651201
China,CHN,2000,14.222201
China,CHN,2001,13.829801
China,CHN,2002,14.042601
China,CHN,2003,14.2553005
China,CHN,2004,14.361701
China,CHN,2005,14.361701
China,CHN,2006,14.444401
China,CHN,2007,13.854201
China,CHN,2008,13.916701
China,CHN,2009,13.400001
China,CHN,2010,14.042601
China,CHN,2011,13.5417
China,CHN,2012,13.469401
China,CHN,2013,13.400001
China,CHN,2014,13.423301
China,CHN,2015,13.4405
China,CHN,2016,13.4595
China,CHN,2017,13.4674015
China,CHN,2018,13.330501
China,CHN,2019,13.264901
China,CHN,2020,13.237901
China,CHN,2021,13.250001
China,CHN,2022,13.220201
China,CHN,2023,13.193701
China,CHN,2024,13.167201
China (FAO),,1985,13.090901
China (FAO),,1986,13.584901
China (FAO),,1987,13.267301
China (FAO),,1988,12.673301
China (FAO),,1989,12.978701
China (FAO),,1990,12.325601
China (FAO),,1991,13.658501
China (FAO),,1992,14.024401
China (FAO),,1993,14.6341
China (FAO),,1994,14.6341
China (FAO),,1995,14.6341
China (FAO),,1996,14.476201
China (FAO),,1997,14.642901
China (FAO),,1998,14.4651
China (FAO),,1999,14.651201
China (FAO),,2000,14.222201
China (FAO),,2001,13.829801
China (FAO),,2002,14.042601
China (FAO),,2003,14.2553005
China (FAO),,2004,14.361701
China (FAO),,2005,14.361701
China (FAO),,2006,14.444401
China (FAO),,2007,13.854201
China (FAO),,2008,13.916701
China (FAO),,2009,13.400001
China (FAO),,2010,14.042601
China (FAO),,2011,13.5417
China (FAO),,2012,13.469401
China (FAO),,2013,13.400001
China (FAO),,2014,13.423301
China (FAO),,2015,13.4405
China (FAO),,2016,13.4595
China (FAO),,2017,13.4674015
China (FAO),,2018,13.330501
China (FAO),,2019,13.264901
China (FAO),,2020,13.237901
China (FAO),,2021,13.250001
China (FAO),,2022,13.220201
China (FAO),,2023,13.193701
China (FAO),,2024,13.167201
Colombia,COL,1961,15.000001
Colombia,COL,1962,15.454501
Colombia,COL,1963,15.200001
Colombia,COL,1964,15.5556
Colombia,COL,1965,15.333301
Colombia,COL,1966,15.151501
Colombia,COL,1967,15.1786
Colombia,COL,1968,14.6
Colombia,COL,1969,15.000001
Colombia,COL,1970,15.2174015
Colombia,COL,1971,14.492801
Colombia,COL,1972,15.333301
Colombia,COL,1973,14.8121
Colombia,COL,1974,15.505501
Colombia,COL,1975,16.4331
Colombia,COL,1976,15.300001
Colombia,COL,1977,15.155201
Colombia,COL,1978,15.7396
Colombia,COL,1979,15.885001
Colombia,COL,1980,15.000001
Colombia,COL,1981,14.981901
Colombia,COL,1982,15.170901
Colombia,COL,1983,16.3955
Colombia,COL,1984,16.6366
Colombia,COL,1985,16.751802
Colombia,COL,1986,15.372001
Colombia,COL,1987,16.6602
Colombia,COL,1988,19.436901
Colombia,COL,1989,16.345201
Colombia,COL,1990,15.610201
Colombia,COL,1991,16.555302
Colombia,COL,1992,15.589801
Colombia,COL,1993,15.4328
Colombia,COL,1994,15.565501
Colombia,COL,1995,16.2561
Colombia,COL,1996,16.243101
Colombia,COL,1997,16.997002
Colombia,COL,1998,16.7075
Colombia,COL,1999,18.6882
Colombia,COL,2000,18.3272
Colombia,COL,2001,18.7784
Colombia,COL,2002,17.927801
Colombia,COL,2003,17.1508
Colombia,COL,2004,19.745401
Colombia,COL,2005,19.299501
Colombia,COL,2006,19.393902
Colombia,COL,2007,19.393902
Colombia,COL,2008,19.393902
Colombia,COL,2009,19.393902
Colombia,COL,2010,19.637302
Colombia,COL,2011,19.958302
Colombia,COL,2012,19.874802
Colombia,COL,2013,19.9934
Colombia,COL,2014,19.485401
Colombia,COL,2015,18.758802
Colombia,COL,2016,18.0664
Colombia,COL,2017,17.3887
Colombia,COL,2018,16.969
Colombia,COL,2019,16.6436
Colombia,COL,2020,15.004801
Colombia,COL,2021,16.3396
Colombia,COL,2022,16.4715
Colombia,COL,2023,16.546803
Colombia,COL,2024,15.295201
Congo,COG,1961,11.1
Congo,COG,1962,11.500001
Congo,COG,1963,11.9167
Congo,COG,1964,12.444401
Congo,COG,1965,12.307701
Congo,COG,1966,12.200001
Congo,COG,1967,13.400001
Congo,COG,1968,15.200001
Congo,COG,1969,14.181801
Congo,COG,1970,14.181801
Congo,COG,1971,14.181801
Congo,COG,1972,14.181801
Congo,COG,1973,13.258501
Congo,COG,1974,13.000001
Congo,COG,1975,13.000001
Congo,COG,1976,13.000001
Congo,COG,1977,11.8571005
Congo,COG,1978,11.8571005
Congo,COG,1979,11.8571005
Congo,COG,1980,11.8571005
Congo,COG,1981,11.8571005
Congo,COG,1982,11.8571005
Congo,COG,1983,12.142901
Congo,COG,1984,12.142901
Congo,COG,1985,12.142901
Congo,COG,1986,12.4286
Congo,COG,1987,12.4286
Congo,COG,1988,12.571401
Congo,COG,1989,12.571401
Congo,COG,1990,12.571401
Congo,COG,1991,12.142901
Congo,COG,1992,11.571401
Congo,COG,1993,11.8571005
Congo,COG,1994,12.142901
Congo,COG,1995,12.4286
Congo,COG,1996,12.500001
Congo,COG,1997,12.142901
Congo,COG,1998,12.253501
Congo,COG,1999,12.500001
Congo,COG,2000,12.500001
Congo,COG,2001,12.500001
Congo,COG,2002,12.500001
Congo,COG,2003,12.500001
Congo,COG,2004,12.500001
Congo,COG,2005,12.500001
Congo,COG,2006,12.500001
Congo,COG,2007,12.522501
Congo,COG,2008,12.511201
Congo,COG,2009,12.500001
Congo,COG,2010,12.500001
Congo,COG,2011,12.566401
Congo,COG,2012,12.4783
Congo,COG,2013,12.4138
Congo,COG,2014,12.460401
Congo,COG,2015,12.482301
Congo,COG,2016,12.4848
Congo,COG,2017,12.4923
Congo,COG,2018,12.499201
Congo,COG,2019,12.509201
Congo,COG,2020,12.508901
Congo,COG,2021,12.4971
Congo,COG,2022,12.474001
Congo,COG,2023,12.471401
Congo,COG,2024,12.468801
Costa Rica,CRI,1961,14.333301
Costa Rica,CRI,1962,13.947401
Costa Rica,CRI,1963,14.1538
Costa Rica,CRI,1964,13.692301
Costa Rica,CRI,1965,14.1538
Costa Rica,CRI,1966,14.130401
Costa Rica,CRI,1967,14.1791
Costa Rica,CRI,1968,14.166701
Costa Rica,CRI,1969,14.150901
Costa Rica,CRI,1970,14.130401
Costa Rica,CRI,1971,14.000001
Costa Rica,CRI,1972,14.000001
Costa Rica,CRI,1973,14.177201
Costa Rica,CRI,1974,13.9241
Costa Rica,CRI,1975,13.9241
Costa Rica,CRI,1976,14.1975
Costa Rica,CRI,1977,14.1975
Costa Rica,CRI,1978,15.102001
Costa Rica,CRI,1979,13.750001
Costa Rica,CRI,1980,14.227301
Costa Rica,CRI,1981,15.541701
Costa Rica,CRI,1982,16.178902
Costa Rica,CRI,1983,14.407301
Costa Rica,CRI,1984,16.2063
Costa Rica,CRI,1985,12.7423
Costa Rica,CRI,1986,15.7768
Costa Rica,CRI,1987,14.321901
Costa Rica,CRI,1988,16.269901
Costa Rica,CRI,1989,12.581901
Costa Rica,CRI,1990,14.346701
Costa Rica,CRI,1991,15.042901
Costa Rica,CRI,1992,14.507701
Costa Rica,CRI,1993,13.684201
Costa Rica,CRI,1994,17.8072
Costa Rica,CRI,1995,17.382101
Costa Rica,CRI,1996,15.4925
Costa Rica,CRI,1997,18.3931
Costa Rica,CRI,1998,16.7832
Costa Rica,CRI,1999,13.119
Costa Rica,CRI,2000,15.308301
Costa Rica,CRI,2001,16.740002
Costa Rica,CRI,2002,13.4463005
Costa Rica,CRI,2003,13.4491005
Costa Rica,CRI,2004,14.377701
Costa Rica,CRI,2005,15.5611
Costa Rica,CRI,2006,18.0235
Costa Rica,CRI,2007,17.043303
Costa Rica,CRI,2008,16.4106
Costa Rica,CRI,2009,16.3227
Costa Rica,CRI,2010,17.2947
Costa Rica,CRI,2011,17.5
Costa Rica,CRI,2012,17.5
Costa Rica,CRI,2013,17.5
Costa Rica,CRI,2014,11.375001
Costa Rica,CRI,2015,11.753501
Costa Rica,CRI,2016,15.036
Costa Rica,CRI,2017,14.2571
Costa Rica,CRI,2018,14.143801
Costa Rica,CRI,2019,14.1006
Costa Rica,CRI,2020,16.749302
Costa Rica,CRI,2021,15.35
Costa Rica,CRI,2022,16.18
Costa Rica,CRI,2023,16.0734
Costa Rica,CRI,2024,16.400002
Cote d'Ivoire,CIV,1961,5.8139
Cote d'Ivoire,CIV,1962,6.7205005
Cote d'Ivoire,CIV,1963,6.7462006
Cote d'Ivoire,CIV,1964,7.2742004
Cote d'Ivoire,CIV,1965,7.3178
Cote d'Ivoire,CIV,1966,7.0756006
Cote d'Ivoire,CIV,1967,7.6050005
Cote d'Ivoire,CIV,1968,7.8026004
Cote d'Ivoire,CIV,1969,8.3007
Cote d'Ivoire,CIV,1970,10.6766
Cote d'Ivoire,CIV,1971,10.7595005
Cote d'Ivoire,CIV,1972,13.329101
Cote d'Ivoire,CIV,1973,11.4363
Cote d'Ivoire,CIV,1974,13.762501
Cote d'Ivoire,CIV,1975,13.902101
Cote d'Ivoire,CIV,1976,13.51
Cote d'Ivoire,CIV,1977,11.5428
Cote d'Ivoire,CIV,1978,11.9491005
Cote d'Ivoire,CIV,1979,10.6134
Cote d'Ivoire,CIV,1980,12.2911005
Cote d'Ivoire,CIV,1981,10.036501
Cote d'Ivoire,CIV,1982,10.473201
Cote d'Ivoire,CIV,1983,10.6701
Cote d'Ivoire,CIV,1984,10.670401
Cote d'Ivoire,CIV,1985,10.0585
Cote d'Ivoire,CIV,1986,12.5087
Cote d'Ivoire,CIV,1987,13.307301
Cote d'Ivoire,CIV,1988,10.3162
Cote d'Ivoire,CIV,1989,10.1752
Cote d'Ivoire,CIV,1990,11.0706005
Cote d'Ivoire,CIV,1991,10.454901
Cote d'Ivoire,CIV,1992,11.054701
Cote d'Ivoire,CIV,1993,11.2423
Cote d'Ivoire,CIV,1994,11.380901
Cote d'Ivoire,CIV,1995,10.8601
Cote d'Ivoire,CIV,1996,12.3521
Cote d'Ivoire,CIV,1997,7.5433
Cote d'Ivoire,CIV,1998,8.3836
Cote d'Ivoire,CIV,1999,8.3737
Cote d'Ivoire,CIV,2000,7.1296005
Cote d'Ivoire,CIV,2001,6.0737004
Cote d'Ivoire,CIV,2002,6.5805
Cote d'Ivoire,CIV,2003,5.9911003
Cote d'Ivoire,CIV,2004,6.4573
Cote d'Ivoire,CIV,2005,6.2476006
Cote d'Ivoire,CIV,2006,6.0595
Cote d'Ivoire,CIV,2007,6.6967006
Cote d'Ivoire,CIV,2008,6.6235003
Cote d'Ivoire,CIV,2009,7.1378
Cote d'Ivoire,CIV,2010,6.0258
Cote d'Ivoire,CIV,2011,6.1736
Cote d'Ivoire,CIV,2012,6.8859
Cote d'Ivoire,CIV,2013,6.4584002
Cote d'Ivoire,CIV,2014,6.3806005
Cote d'Ivoire,CIV,2015,6.5693
Cote d'Ivoire,CIV,2016,6.4239
Cote d'Ivoire,CIV,2017,6.275
Cote d'Ivoire,CIV,2018,6.2103
Cote d'Ivoire,CIV,2019,6.4118
Cote d'Ivoire,CIV,2020,6.4841003
Cote d'Ivoire,CIV,2021,6.9065003
Cote d'Ivoire,CIV,2022,6.2234
Cote d'Ivoire,CIV,2023,6.1721005
Cote d'Ivoire,CIV,2024,6.3963003
Democratic Republic of Congo,COD,1961,6.8996005
Democratic Republic of Congo,COD,1962,6.9005003
Democratic Republic of Congo,COD,1963,6.8986006
Democratic Republic of Congo,COD,1964,6.8989
Democratic Republic of Congo,COD,1965,6.9021006
Democratic Republic of Congo,COD,1966,6.9034004
Democratic Republic of Congo,COD,1967,6.9006004
Democratic Republic of Congo,COD,1968,6.9
Democratic Republic of Congo,COD,1969,6.8792005
Democratic Republic of Congo,COD,1970,6.8807006
Democratic Republic of Congo,COD,1971,6.8423
Democratic Republic of Congo,COD,1972,6.7380004
Democratic Republic of Congo,COD,1973,6.6708
Democratic Republic of Congo,COD,1974,6.6469
Democratic Republic of Congo,COD,1975,6.6676006
Democratic Republic of Congo,COD,1976,6.6726003
Democratic Republic of Congo,COD,1977,6.6494
Democratic Republic of Congo,COD,1978,6.6309004
Democratic Republic of Congo,COD,1979,5.9276004
Democratic Republic of Congo,COD,1980,5.6616006
Democratic Republic of Congo,COD,1981,5.6985
Democratic Republic of Congo,COD,1982,5.2561
Democratic Republic of Congo,COD,1983,4.9453
Democratic Republic of Congo,COD,1984,5.0048
Democratic Republic of Congo,COD,1985,4.9171004
Democratic Republic of Congo,COD,1986,4.6781
Democratic Republic of Congo,COD,1987,4.3295
Democratic Republic of Congo,COD,1988,4.5565004
Democratic Republic of Congo,COD,1989,4.4163
Democratic Republic of Congo,COD,1990,4.4176
Democratic Republic of Congo,COD,1991,4.4176
Democratic Republic of Congo,COD,1992,4.4085
Democratic Republic of Congo,COD,1993,4.4110003
Democratic Republic of Congo,COD,1994,4.4135003
Democratic Republic of Congo,COD,1995,4.458
Democratic Republic of Congo,COD,1996,4.4854
Democratic Republic of Congo,COD,1997,5.0445004
Democratic Republic of Congo,COD,1998,5.4515004
Democratic Republic of Congo,COD,1999,5.4972005
Democratic Republic of Congo,COD,2000,5.5959
Democratic Republic of Congo,COD,2001,6.0282006
Democratic Republic of Congo,COD,2002,6.1885004
Democratic Republic of Congo,COD,2003,6.6581006
Democratic Republic of Congo,COD,2004,6.76
Democratic Republic of Congo,COD,2005,6.76
Democratic Republic of Congo,COD,2006,6.5209002
Democratic Republic of Congo,COD,2007,6.5137005
Democratic Republic of Congo,COD,2008,6.4833
Democratic Republic of Congo,COD,2009,6.4966006
Democratic Republic of Congo,COD,2010,6.5286
Democratic Republic of Congo,COD,2011,6.6206
Democratic Republic of Congo,COD,2012,6.5689
Democratic Republic of Congo,COD,2013,6.5811005
Democratic Republic of Congo,COD,2014,6.5929003
Democratic Republic of Congo,COD,2015,6.5827007
Democratic Republic of Congo,COD,2016,6.5775003
Democratic Republic of Congo,COD,2017,6.5775003
Democratic Republic of Congo,COD,2018,6.5789003
Democratic Republic of Congo,COD,2019,6.5819
Democratic Republic of Congo,COD,2020,6.5795
Democratic Republic of Congo,COD,2021,6.5802007
Democratic Republic of Congo,COD,2022,6.5805
Democratic Republic of Congo,COD,2023,6.5801005
Democratic Republic of Congo,COD,2024,6.5803003
Dominican Republic,DOM,1989,15.000001
Dominican Republic,DOM,1990,16.6667
Dominican Republic,DOM,1991,14.000001
Dominican Republic,DOM,1992,15.000001
Dominican Republic,DOM,1993,14.375001
Dominican Republic,DOM,1994,14.222201
Dominican Republic,DOM,1995,15.1111
Dominican Republic,DOM,1996,14.6758
Dominican Republic,DOM,1997,14.5611
Dominican Republic,DOM,1998,14.593401
Dominican Republic,DOM,1999,14.5576
Dominican Republic,DOM,2000,14.521901
Dominican Republic,DOM,2001,14.486201
Dominican Republic,DOM,2002,14.4505005
Dominican Republic,DOM,2003,14.414801
Dominican Republic,DOM,2004,14.3789015
Dominican Republic,DOM,2005,14.342701
Dominican Republic,DOM,2006,14.3065
Dominican Republic,DOM,2007,14.270201
Dominican Republic,DOM,2008,14.234
Dominican Republic,DOM,2009,14.197801
Dominican Republic,DOM,2010,14.0001
Dominican Republic,DOM,2011,14.000201
Dominican Republic,DOM,2012,14.000201
Dominican Republic,DOM,2013,14.000201
Dominican Republic,DOM,2014,14.0515
Dominican Republic,DOM,2015,14.0563
Dominican Republic,DOM,2016,14.030601
Dominican Republic,DOM,2017,13.962901
Dominican Republic,DOM,2018,13.931601
Dominican Republic,DOM,2019,13.905701
Dominican Republic,DOM,2020,13.872801
Dominican Republic,DOM,2021,13.863001
Dominican Republic,DOM,2022,13.8413
Dominican Republic,DOM,2023,13.816701
Dominican Republic,DOM,2024,13.796901
Eastern Africa (FAO),,1961,7.8947005
Eastern Africa (FAO),,1962,8.9286
Eastern Africa (FAO),,1963,8.2353
Eastern Africa (FAO),,1964,8.2353
Eastern Africa (FAO),,1965,8
Eastern Africa (FAO),,1966,8
Eastern Africa (FAO),,1967,8
Eastern Africa (FAO),,1968,8.571401
Eastern Africa (FAO),,1969,8.695701
Eastern Africa (FAO),,1970,9
Eastern Africa (FAO),,1971,9.980801
Eastern Africa (FAO),,1972,9.9412
Eastern Africa (FAO),,1973,9.414401
Eastern Africa (FAO),,1974,9.6018
Eastern Africa (FAO),,1975,10.015401
Eastern Africa (FAO),,1976,9.1581
Eastern Africa (FAO),,1977,9.9921
Eastern Africa (FAO),,1978,10.522401
Eastern Africa (FAO),,1979,10.5397005
Eastern Africa (FAO),,1980,10.507701
Eastern Africa (FAO),,1981,10.4615
Eastern Africa (FAO),,1982,10.5185
Eastern Africa (FAO),,1983,10.5185
Eastern Africa (FAO),,1984,10.5185
Eastern Africa (FAO),,1985,10.808801
Eastern Africa (FAO),,1986,10.7143
Eastern Africa (FAO),,1987,11.042901
Eastern Africa (FAO),,1988,11.442901
Eastern Africa (FAO),,1989,10.7891
Eastern Africa (FAO),,1990,11.648601
Eastern Africa (FAO),,1991,11.9595
Eastern Africa (FAO),,1992,12.0533
Eastern Africa (FAO),,1993,12.185401
Eastern Africa (FAO),,1994,11.879201
Eastern Africa (FAO),,1995,12.1477
Eastern Africa (FAO),,1996,12.1477
Eastern Africa (FAO),,1997,12.214801
Eastern Africa (FAO),,1998,12.3841
Eastern Africa (FAO),,1999,12.980101
Eastern Africa (FAO),,2000,13.066701
Eastern Africa (FAO),,2001,13.034501
Eastern Africa (FAO),,2002,13.1081
Eastern Africa (FAO),,2003,12.948701
Eastern Africa (FAO),,2004,12.7711
Eastern Africa (FAO),,2005,12.395801
Eastern Africa (FAO),,2006,11.949201
Eastern Africa (FAO),,2007,11.5541
Eastern Africa (FAO),,2008,11.454801
Eastern Africa (FAO),,2009,11.5023
Eastern Africa (FAO),,2010,11.631201
Eastern Africa (FAO),,2011,11.7366
Eastern Africa (FAO),,2012,11.6842
Eastern Africa (FAO),,2013,11.551801
Eastern Africa (FAO),,2014,11.454201
Eastern Africa (FAO),,2015,11.422001
Eastern Africa (FAO),,2016,11.3956
Eastern Africa (FAO),,2017,11.355901
Eastern Africa (FAO),,2018,11.310201
Eastern Africa (FAO),,2019,11.277401
Eastern Africa (FAO),,2020,11.2446
Eastern Africa (FAO),,2021,11.649701
Eastern Africa (FAO),,2022,11.5753
Eastern Africa (FAO),,2023,11.489201
Eastern Africa (FAO),,2024,11.570401
Eastern Asia (FAO),,1985,13.090901
Eastern Asia (FAO),,1986,13.584901
Eastern Asia (FAO),,1987,13.267301
Eastern Asia (FAO),,1988,12.673301
Eastern Asia (FAO),,1989,12.978701
Eastern Asia (FAO),,1990,12.325601
Eastern Asia (FAO),,1991,13.658501
Eastern Asia (FAO),,1992,14.024401
Eastern Asia (FAO),,1993,14.6341
Eastern Asia (FAO),,1994,14.6341
Eastern Asia (FAO),,1995,14.6341
Eastern Asia (FAO),,1996,14.476201
Eastern Asia (FAO),,1997,14.642901
Eastern Asia (FAO),,1998,14.4651
Eastern Asia (FAO),,1999,14.651201
Eastern Asia (FAO),,2000,14.222201
Eastern Asia (FAO),,2001,13.829801
Eastern Asia (FAO),,2002,14.042601
Eastern Asia (FAO),,2003,14.2553005
Eastern Asia (FAO),,2004,14.361701
Eastern Asia (FAO),,2005,14.361701
Eastern Asia (FAO),,2006,14.444401
Eastern Asia (FAO),,2007,13.854201
Eastern Asia (FAO),,2008,13.916701
Eastern Asia (FAO),,2009,13.400001
Eastern Asia (FAO),,2010,14.042601
Eastern Asia (FAO),,2011,13.5417
Eastern Asia (FAO),,2012,13.469401
Eastern Asia (FAO),,2013,13.400001
Eastern Asia (FAO),,2014,13.423301
Eastern Asia (FAO),,2015,13.4405
Eastern Asia (FAO),,2016,13.4595
Eastern Asia (FAO),,2017,13.4674015
Eastern Asia (FAO),,2018,13.330501
Eastern Asia (FAO),,2019,13.264901
Eastern Asia (FAO),,2020,13.237901
Eastern Asia (FAO),,2021,13.250001
Eastern Asia (FAO),,2022,13.220201
Eastern Asia (FAO),,2023,13.193701
Eastern Asia (FAO),,2024,13.167201
Ecuador,ECU,1961,5.9643
Ecuador,ECU,1962,6.1000004
Ecuador,ECU,1963,6.1000004
Ecuador,ECU,1964,6.0625005
Ecuador,ECU,1965,5.9737005
Ecuador,ECU,1966,6.0588
Ecuador,ECU,1967,5.9524
Ecuador,ECU,1968,6.0000005
Ecuador,ECU,1969,6.0606003
Ecuador,ECU,1970,6.0000005
Ecuador,ECU,1971,6.0000005
Ecuador,ECU,1972,6.0606003
Ecuador,ECU,1973,6.1481004
Ecuador,ECU,1974,6.4286003
Ecuador,ECU,1975,6.4076004
Ecuador,ECU,1976,5.9513
Ecuador,ECU,1977,8.75
Ecuador,ECU,1978,6.1989
Ecuador,ECU,1979,9.336401
Ecuador,ECU,1980,9.540001
Ecuador,ECU,1981,11.538501
Ecuador,ECU,1982,11.541
Ecuador,ECU,1983,12.412401
Ecuador,ECU,1984,12.7581005
Ecuador,ECU,1985,13.371501
Ecuador,ECU,1986,14.948601
Ecuador,ECU,1987,14.2965
Ecuador,ECU,1988,12.836
Ecuador,ECU,1989,16.3145
Ecuador,ECU,1990,14.270801
Ecuador,ECU,1991,9.645201
Ecuador,ECU,1992,13.8036
Ecuador,ECU,1993,14.4881
Ecuador,ECU,1994,12.5171
Ecuador,ECU,1995,10.983701
Ecuador,ECU,1996,12.1436
Ecuador,ECU,1997,11.944501
Ecuador,ECU,1998,15.656501
Ecuador,ECU,1999,10.5793
Ecuador,ECU,2000,11.7816
Ecuador,ECU,2001,11.392
Ecuador,ECU,2002,8.9423
Ecuador,ECU,2003,10.3999
Ecuador,ECU,2004,9.916901
Ecuador,ECU,2005,11.0585
Ecuador,ECU,2006,11.6715
Ecuador,ECU,2007,12.457201
Ecuador,ECU,2008,14.744501
Ecuador,ECU,2009,11.3872
Ecuador,ECU,2010,14.730901
Ecuador,ECU,2011,10.3496
Ecuador,ECU,2012,13.3401
Ecuador,ECU,2013,10.587201
Ecuador,ECU,2014,12.751401
Ecuador,ECU,2015,14.381801
Ecuador,ECU,2016,11.8408
Ecuador,ECU,2017,12.5858
Ecuador,ECU,2018,12.4385
Ecuador,ECU,2019,11.3283
Ecuador,ECU,2020,12.979901
Ecuador,ECU,2021,15.8583
Ecuador,ECU,2022,16.2426
Ecuador,ECU,2023,14.8876
Ecuador,ECU,2024,16.8696
Equatorial Guinea,GNQ,1961,10
Equatorial Guinea,GNQ,1962,10.208301
Equatorial Guinea,GNQ,1963,10.200001
Equatorial Guinea,GNQ,1964,10.1667
Equatorial Guinea,GNQ,1965,10.1667
Equatorial Guinea,GNQ,1966,9.333301
Equatorial Guinea,GNQ,1967,9.5
Equatorial Guinea,GNQ,1968,10
Equatorial Guinea,GNQ,1969,10
Equatorial Guinea,GNQ,1970,10
Equatorial Guinea,GNQ,1971,10
Equatorial Guinea,GNQ,1972,10
Equatorial Guinea,GNQ,1973,10.161301
Equatorial Guinea,GNQ,1974,10.3226
Equatorial Guinea,GNQ,1975,10.161301
Equatorial Guinea,GNQ,1976,9.7143
Equatorial Guinea,GNQ,1977,10
Equatorial Guinea,GNQ,1978,10.285701
Equatorial Guinea,GNQ,1979,10.285701
Equatorial Guinea,GNQ,1980,10
Equatorial Guinea,GNQ,1981,10
Equatorial Guinea,GNQ,1982,10.2703
Equatorial Guinea,GNQ,1983,10.540501
Equatorial Guinea,GNQ,1984,11.0811
Equatorial Guinea,GNQ,1985,10.540501
Equatorial Guinea,GNQ,1986,10.810801
Equatorial Guinea,GNQ,1987,10.810801
Equatorial Guinea,GNQ,1988,10.810801
Equatorial Guinea,GNQ,1989,10.810801
Equatorial Guinea,GNQ,1990,10.810801
Equatorial Guinea,GNQ,1991,10.810801
Equatorial Guinea,GNQ,1992,10.540501
Equatorial Guinea,GNQ,1993,10.405401
Equatorial Guinea,GNQ,1994,10.4167
Equatorial Guinea,GNQ,1995,10
Equatorial Guinea,GNQ,1996,10.277801
Equatorial Guinea,GNQ,1997,10
Equatorial Guinea,GNQ,1998,10.1471
Equatorial Guinea,GNQ,1999,10
Equatorial Guinea,GNQ,2000,10
Equatorial Guinea,GNQ,2001,10
Equatorial Guinea,GNQ,2002,10
Equatorial Guinea,GNQ,2003,10
Equatorial Guinea,GNQ,2004,10
Equatorial Guinea,GNQ,2005,10
Equatorial Guinea,GNQ,2006,10
Equatorial Guinea,GNQ,2007,10
Equatorial Guinea,GNQ,2008,10
Equatorial Guinea,GNQ,2009,10
Equatorial Guinea,GNQ,2010,10
Equatorial Guinea,GNQ,2011,10
Equatorial Guinea,GNQ,2012,10.285701
Equatorial Guinea,GNQ,2013,10.285701
Equatorial Guinea,GNQ,2014,10.213
Equatorial Guinea,GNQ,2015,10.144
Equatorial Guinea,GNQ,2016,10.1442
Equatorial Guinea,GNQ,2017,10.1499
Equatorial Guinea,GNQ,2018,10.1688
Equatorial Guinea,GNQ,2019,10.181401
Equatorial Guinea,GNQ,2020,10.1808
Equatorial Guinea,GNQ,2021,10.1912
Equatorial Guinea,GNQ,2022,10.2123
Equatorial Guinea,GNQ,2023,10.2221
Equatorial Guinea,GNQ,2024,10.232
Gabon,GAB,1961,5.6250005
Gabon,GAB,1962,5.6250005
Gabon,GAB,1963,6.0000005
Gabon,GAB,1964,4.9524
Gabon,GAB,1965,7.0909004
Gabon,GAB,1966,6.8571005
Gabon,GAB,1967,7.1429005
Gabon,GAB,1968,8.285701
Gabon,GAB,1969,6.8571005
Gabon,GAB,1970,6.2857003
Gabon,GAB,1971,6.8571005
Gabon,GAB,1972,6.8571005
Gabon,GAB,1973,6.8571005
Gabon,GAB,1974,7.1429005
Gabon,GAB,1975,6.0000005
Gabon,GAB,1976,6.0000005
Gabon,GAB,1977,6.0000005
Gabon,GAB,1978,5.2500005
Gabon,GAB,1979,6.0000005
Gabon,GAB,1980,6.0000005
Gabon,GAB,1981,6.0000005
Gabon,GAB,1982,6.0000005
Gabon,GAB,1983,6.6667004
